"Year"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"dadband"	"NestYear.x"	"TerrYr.y"	"dadid"	"dadexp"	"dadage"	"momband"	"NestYear.y"	"TerrYr"	"momid"	"momexp"	"momage"	"CountofJayID"	"NumTerr"	"Den"
"1693"	"2010"	"1713-13906"	"-nRQ"	"REED102"	"REED10"	"REED"	2010-05-27	14773	14788	41.6	2010-06-07	4	1	15	0.04	1	11	1	1	"1063-42816"	"2010"	"REED10"	"RC-W"	5	8	"1603-17239"	"2010"	"REED10"	"-FCF"	0	4	192	75	2.56
"1694"	"2010"	"1713-13908"	"-BYQ"	"ANGB102"	"ANGB10"	"ANGB"	2010-05-28	14774	15796	46.1	2010-06-08	4	4	1022	2.8	0	11	1	1	"1603-51113"	"2010"	"ANGB10"	"CGP-"	1	3	"1603-16663"	"2010"	"ANGB10"	"-WCG"	1	4	192	75	2.56
"1695"	"2010"	"1713-13909"	"-nBQ"	"ANGB102"	"ANGB10"	"ANGB"	2010-05-28	14774	14782	41.2	2010-06-08	4	4	8	0.02	1	11	1	1	"1603-51113"	"2010"	"ANGB10"	"CGP-"	1	3	"1603-16663"	"2010"	"ANGB10"	"-WCG"	1	4	192	75	2.56
"1696"	"2010"	"1713-13910"	"-nPQ"	"ANGB102"	"ANGB10"	"ANGB"	2010-05-28	14774	14837	41.2	2010-06-08	4	4	63	0.17	1	11	1	1	"1603-51113"	"2010"	"ANGB10"	"CGP-"	1	3	"1603-16663"	"2010"	"ANGB10"	"-WCG"	1	4	192	75	2.56
"1697"	"2010"	"1713-13911"	"-nOQ"	"ANGB102"	"ANGB10"	"ANGB"	2010-05-28	14774	14775	30.8	2010-06-08	4	4	1	0	1	11	1	1	"1603-51113"	"2010"	"ANGB10"	"CGP-"	1	3	"1603-16663"	"2010"	"ANGB10"	"-WCG"	1	4	192	75	2.56
"1698"	"2010"	"1713-13665"	"-GHQ"	"SCOB102"	"SCOB10"	"SCOB"	2010-05-03	14748	15021	47	2010-05-14	4	4	273	0.75	1	11	0	0	"1063-43495"	"2010"	"SCOB10"	"uIC-RfH"	5	7	"1603-51824"	"2010"	"SCOB10"	"U-LGC"	7	10	192	75	2.56
"1699"	"2010"	"1713-13352"	"-RBQ"	"CHET101"	"CHET10"	"CHET"	2010-04-07	14723	15929	46	2010-04-18	4	4	1206	3.3	0	11	1	3	"1603-17453"	"2010"	"CHET10"	"L-AQ"	3	5	"1573-66594"	"2010"	"CHET10"	"HCR-"	3	5	192	75	2.56
"1700"	"2010"	"1713-13656"	"-WBQ"	"SCAC101"	"SCAC10"	"SCAC"	2010-04-28	14744	15903	38.9	2010-05-09	3	2	1159	3.17	0	11	1	1	"1573-65957"	"2010"	"SCAC10"	"CW-P"	4	6	"1603-17415"	"2010"	"SCAC10"	"H-BCB"	0	4	192	75	2.56
"1701"	"2010"	"1713-13657"	"-nRQ"	"SCAC101"	"SCAC10"	"SCAC"	2010-04-28	14744	14748	39.2	2010-05-09	3	2	4	0.01	1	11	1	1	"1573-65957"	"2010"	"SCAC10"	"CW-P"	4	6	"1603-17415"	"2010"	"SCAC10"	"H-BCB"	0	4	192	75	2.56
"1702"	"2010"	"1713-13658"	"-nGQ"	"SCAC101"	"SCAC10"	"SCAC"	2010-04-28	14744	14774	38.3	2010-05-09	3	2	30	0.08	1	11	1	1	"1573-65957"	"2010"	"SCAC10"	"CW-P"	4	6	"1603-17415"	"2010"	"SCAC10"	"H-BCB"	0	4	192	75	2.56
"1703"	"2010"	"1713-13676"	"-OYQ"	"SAND101"	"SAND10"	"SAND"	2010-05-06	14752	15994	34.5	2010-05-17	4	4	1242	3.4	0	11	1	1	"1063-42827"	"2010"	"SAND10"	"BC-G"	6	8	"1603-51571"	"2010"	"SAND10"	"-CBR"	0	2	192	75	2.56
"1704"	"2010"	"1713-13662"	"-BOQ"	"PITA104"	"PITA10"	"PITA"	2010-05-02	14750	16903	42.3	2010-05-13	2	2	2153	5.89	0	11	1	4	"1713-49329"	"2010"	"PITA10"	"H-GCL"	0	4	"1603-16641"	"2010"	"PITA10"	"-GCW"	2	4	192	75	2.56
"1705"	"2010"	"1713-13663"	"-WHQ"	"SCOB102"	"SCOB10"	"SCOB"	2010-05-03	14748	15203	52.1	2010-05-14	4	4	455	1.25	0	11	0	0	"1063-43495"	"2010"	"SCOB10"	"uIC-RfH"	5	7	"1603-51824"	"2010"	"SCOB10"	"U-LGC"	7	10	192	75	2.56
"1706"	"2010"	"1713-13664"	"-RHQ"	"SCOB102"	"SCOB10"	"SCOB"	2010-05-03	14748	15796	52.6	2010-05-14	4	4	1048	2.87	0	11	0	0	"1063-43495"	"2010"	"SCOB10"	"uIC-RfH"	5	7	"1603-51824"	"2010"	"SCOB10"	"U-LGC"	7	10	192	75	2.56
"1707"	"2010"	"1713-13901"	"-nOQ"	"ANGL102"	"ANGL10"	"ANGL"	2010-05-19	14765	14766	43.4	2010-05-30	5	5	1	0	1	11	1	2	"1603-51570"	"2010"	"ANGL10"	"-CBW"	0	2	"1513-50980"	"2010"	"ANGL10"	"BRC-"	6	9	192	75	2.56
"1708"	"2010"	"1713-13661"	"-BPQ"	"PITA104"	"PITA10"	"PITA"	2010-05-02	14750	15266	51.6	2010-05-13	2	2	516	1.41	0	11	1	4	"1713-49329"	"2010"	"PITA10"	"H-GCL"	0	4	"1603-16641"	"2010"	"PITA10"	"-GCW"	2	4	192	75	2.56
"1709"	"2010"	"1713-13675"	"-nGQ"	"SAND101"	"SAND10"	"SAND"	2010-05-06	14752	14753	38.1	2010-05-17	4	4	1	0	1	11	1	1	"1063-42827"	"2010"	"SAND10"	"BC-G"	6	8	"1603-51571"	"2010"	"SAND10"	"-CBR"	0	2	192	75	2.56
"1710"	"2011"	"1713-49008"	"GRQ-"	"NSWL111"	"NSWL11"	"NSWL"	2011-04-01	15082	15231	48	2011-04-12	4	4	149	0.41	1	11	1	2	"1063-43130"	"2011"	"NSWL11"	"OC-fH"	7	9	"1573-65060"	"2011"	"NSWL11"	"CY-PI"	5	7	223	84	2.6547619047619
"1711"	"2011"	"1713-49007"	"GWQ-"	"NSWL111"	"NSWL11"	"NSWL"	2011-04-01	15082	15658	46.1	2011-04-12	4	4	576	1.58	0	11	1	2	"1063-43130"	"2011"	"NSWL11"	"OC-fH"	7	9	"1573-65060"	"2011"	"NSWL11"	"CY-PI"	5	7	223	84	2.6547619047619
"1712"	"2011"	"1713-13952"	"WRQ-"	"NBEN111"	"NBEN11"	"NBEN"	2011-03-22	15073	16903	38.2	2011-04-02	4	4	1830	5.01	0	11	1	3	"1713-49323"	"2011"	"NBEN11"	"CW-B"	5	7	"1603-16648"	"2011"	"NBEN11"	"-RCR"	2	5	223	84	2.6547619047619
"1713"	"2011"	"1713-49009"	"GGQ-"	"NSWL111"	"NSWL11"	"NSWL"	2011-04-01	15082	15231	46	2011-04-12	4	4	149	0.41	1	11	1	2	"1063-43130"	"2011"	"NSWL11"	"OC-fH"	7	9	"1573-65060"	"2011"	"NSWL11"	"CY-PI"	5	7	223	84	2.6547619047619
"1714"	"2011"	"1713-49010"	"GYQ-"	"NSWL111"	"NSWL11"	"NSWL"	2011-04-01	15082	15231	37.9	2011-04-12	4	4	149	0.41	1	11	1	2	"1063-43130"	"2011"	"NSWL11"	"OC-fH"	7	9	"1573-65060"	"2011"	"NSWL11"	"CY-PI"	5	7	223	84	2.6547619047619
"1715"	"2011"	"1713-49015"	"nRQ-"	"NPOL111"	"NPOL11"	"NPOL"	2011-04-01	15079	15082	45.9	2011-04-12	4	1	3	0.01	1	11	0	0	"1713-49395"	"2011"	"NPOL11"	"-RCA"	2	5	"1603-51810"	"2011"	"NPOL11"	"W-NB"	1	4	223	84	2.6547619047619
"1716"	"2011"	"1713-13956"	"WPQ-"	"TP11111"	"TP1111"	"TP11"	2011-03-25	15077	16903	47.1	2011-04-05	3	3	1826	5	0	11	1	3	"1603-51162"	"2011"	"TP1111"	"G-NW"	3	5	"1603-51751"	"2011"	"TP1111"	"R-NR"	3	5	223	84	2.6547619047619
"1717"	"2011"	"1713-13953"	"nGQ-"	"NBEN111"	"NBEN11"	"NBEN"	2011-03-22	15073	15107	39	2011-04-02	4	4	34	0.09	1	11	1	3	"1713-49323"	"2011"	"NBEN11"	"CW-B"	5	7	"1603-16648"	"2011"	"NBEN11"	"-RCR"	2	5	223	84	2.6547619047619
"1718"	"2011"	"1713-13954"	"nYQ-"	"NBEN111"	"NBEN11"	"NBEN"	2011-03-22	15073	15077	30.3	2011-04-02	4	4	4	0.01	1	11	1	3	"1713-49323"	"2011"	"NBEN11"	"CW-B"	5	7	"1603-16648"	"2011"	"NBEN11"	"-RCR"	2	5	223	84	2.6547619047619
"1719"	"2011"	"1713-49006"	"POQ-"	"PMPE111"	"PMPE11"	"PMPE"	2011-04-01	15083	15203	38.9	2011-04-12	3	3	120	0.33	1	11	1	1	"1573-66598"	"2011"	"PMPE11"	"CO-A"	1	7	"1603-51196"	"2011"	"PMPE11"	"-CGL"	1	3	223	84	2.6547619047619
"1720"	"2011"	"1713-13973"	"RGQ-"	"ANGL111"	"ANGL11"	"ANGL"	2011-03-28	15081	16330	45.8	2011-04-08	4	4	1249	3.42	0	11	1	2	"1063-43522"	"2011"	"ANGL11"	"C-LG"	6	8	"1513-50980"	"2011"	"ANGL11"	"BRC-"	7	10	223	84	2.6547619047619
"1721"	"2011"	"1713-13957"	"WOQ-"	"TP11111"	"TP1111"	"TP11"	2011-03-25	15077	15140	40	2011-04-05	3	3	63	0.17	1	11	1	3	"1603-51162"	"2011"	"TP1111"	"G-NW"	3	5	"1603-51751"	"2011"	"TP1111"	"R-NR"	3	5	223	84	2.6547619047619
"1722"	"2011"	"1713-13978"	"nLQ-"	"SFLC111"	"SFLC11"	"SFLC"	2011-03-29	15079	15083	48.9	2011-04-09	4	3	4	0.01	1	11	1	1	"1713-13336"	"2011"	"SFLC11"	"WCO-"	3	6	"1513-50718"	"2011"	"SFLC11"	"-GWC"	9	11	223	84	2.6547619047619
"1723"	"2011"	"1713-13955"	"WBQ-"	"TP11111"	"TP1111"	"TP11"	2011-03-25	15077	16330	46.2	2011-04-05	3	3	1253	3.43	0	11	1	3	"1603-51162"	"2011"	"TP1111"	"G-NW"	3	5	"1603-51751"	"2011"	"TP1111"	"R-NR"	3	5	223	84	2.6547619047619
"1724"	"2011"	"1713-13980"	"GAQ-"	"SFLC111"	"SFLC11"	"SFLC"	2011-03-29	15079	16903	42.4	2011-04-09	4	3	1824	4.99	0	11	1	1	"1713-13336"	"2011"	"SFLC11"	"WCO-"	3	6	"1513-50718"	"2011"	"SFLC11"	"-GWC"	9	11	223	84	2.6547619047619
"1725"	"2011"	"1713-13981"	"OWQ-"	"EAGR111"	"EAGR11"	"EAGR"	2011-03-30	15081	16505	47.9	2011-04-10	3	3	1424	3.9	0	11	0	0	"1603-17451"	"2011"	"EAGR11"	"P-AQ"	3	6	"1063-43196"	"2011"	"EAGR11"	"O-WQ"	8	10	223	84	2.6547619047619
"1726"	"2011"	"1713-13982"	"ORQ-"	"EAGR111"	"EAGR11"	"EAGR"	2011-03-30	15081	15994	47.6	2011-04-10	3	3	913	2.5	0	11	0	0	"1603-17451"	"2011"	"EAGR11"	"P-AQ"	3	6	"1063-43196"	"2011"	"EAGR11"	"O-WQ"	8	10	223	84	2.6547619047619
"1727"	"2011"	"1713-13979"	"nHQ-"	"SFLC111"	"SFLC11"	"SFLC"	2011-03-29	15079	15083	52.2	2011-04-09	4	3	4	0.01	1	11	1	1	"1713-13336"	"2011"	"SFLC11"	"WCO-"	3	6	"1513-50718"	"2011"	"SFLC11"	"-GWC"	9	11	223	84	2.6547619047619
"1728"	"2011"	"1713-13986"	"nPQ-"	"SFLW111"	"SFLW11"	"SFLW"	2011-03-30	15079	15087	49.5	2011-04-10	4	1	8	0.02	1	11	0	0	"1573-65934"	"2011"	"SFLW11"	"CB-G"	2	7	"1573-97973"	"2011"	"SFLW11"	"ACL-"	3	6	223	84	2.6547619047619
"1729"	"2011"	"1713-13995"	"GBQ-"	"CRSM111"	"CRSM11"	"CRSM"	2011-03-31	15082	15504	37.2	2011-04-11	4	3	422	1.16	0	11	1	2	"1713-49018"	"2011"	"CRSM11"	"PY-C"	10	12	"1573-66516"	"2011"	"CRSM11"	"P-FQ"	7	9	223	84	2.6547619047619
"1730"	"2011"	"1713-13996"	"GPQ-"	"CRSM111"	"CRSM11"	"CRSM"	2011-03-31	15082	15266	37.1	2011-04-11	4	3	184	0.5	1	11	1	2	"1713-49018"	"2011"	"CRSM11"	"PY-C"	10	12	"1573-66516"	"2011"	"CRSM11"	"P-FQ"	7	9	223	84	2.6547619047619
"1731"	"2011"	"1713-13983"	"nGQ-"	"EAGR111"	"EAGR11"	"EAGR"	2011-03-30	15081	15096	43.6	2011-04-10	3	3	15	0.04	1	11	0	0	"1603-17451"	"2011"	"EAGR11"	"P-AQ"	3	6	"1063-43196"	"2011"	"EAGR11"	"O-WQ"	8	10	223	84	2.6547619047619
"1732"	"2011"	"1713-14000"	"nWQ-"	"LARR111"	"LARR11"	"LARR"	2011-03-31	15081	15082	46.2	2011-04-11	4	4	1	0	1	11	1	2	"1063-43531"	"2011"	"LARR11"	"C-WW"	6	8	"1063-43593"	"2011"	"LARR11"	"C-fHG"	5	8	223	84	2.6547619047619
"1733"	"2011"	"1713-49001"	"nRQ-"	"LARR111"	"LARR11"	"LARR"	2011-03-31	15081	15082	47.9	2011-04-11	4	4	1	0	1	11	1	2	"1063-43531"	"2011"	"LARR11"	"C-WW"	6	8	"1063-43593"	"2011"	"LARR11"	"C-fHG"	5	8	223	84	2.6547619047619
"1734"	"2011"	"1713-13974"	"RYQ-"	"ANGL111"	"ANGL11"	"ANGL"	2011-03-28	15081	15231	36.5	2011-04-08	4	4	150	0.41	1	11	1	2	"1063-43522"	"2011"	"ANGL11"	"C-LG"	6	8	"1513-50980"	"2011"	"ANGL11"	"BRC-"	7	10	223	84	2.6547619047619
"1735"	"2011"	"1713-49003"	"WYQ-"	"LARR111"	"LARR11"	"LARR"	2011-03-31	15081	15231	45.9	2011-04-11	4	4	150	0.41	1	11	1	2	"1063-43531"	"2011"	"LARR11"	"C-WW"	6	8	"1063-43593"	"2011"	"LARR11"	"C-fHG"	5	8	223	84	2.6547619047619
"1736"	"2011"	"1713-49004"	"PBQ-"	"PMPE111"	"PMPE11"	"PMPE"	2011-04-01	15083	15413	43.9	2011-04-12	3	3	330	0.9	1	11	1	1	"1573-66598"	"2011"	"PMPE11"	"CO-A"	1	7	"1603-51196"	"2011"	"PMPE11"	"-CGL"	1	3	223	84	2.6547619047619
"1737"	"2011"	"1713-49005"	"PPQ-"	"PMPE111"	"PMPE11"	"PMPE"	2011-04-01	15083	15266	40.6	2011-04-12	3	3	183	0.5	1	11	1	1	"1573-66598"	"2011"	"PMPE11"	"CO-A"	1	7	"1603-51196"	"2011"	"PMPE11"	"-CGL"	1	3	223	84	2.6547619047619
"1738"	"2011"	"1713-49073"	"nPQ-"	"CATB112"	"CATB11"	"CATB"	2011-04-07	15091	15105	53.2	2011-04-18	4	3	14	0.04	1	11	0	0	"1603-17413"	"2011"	"CATB11"	"H-GCB"	1	5	"1713-13335"	"2011"	"CATB11"	"R-NO"	1	3	223	84	2.6547619047619
"1739"	"2011"	"1713-49074"	"BOQ-"	"CATB112"	"CATB11"	"CATB"	2011-04-07	15091	16903	40.8	2011-04-18	4	3	1812	4.96	0	11	0	0	"1603-17413"	"2011"	"CATB11"	"H-GCB"	1	5	"1713-13335"	"2011"	"CATB11"	"R-NO"	1	3	223	84	2.6547619047619
"1740"	"2011"	"1713-49075"	"GLQ-"	"JANW111"	"JANW11"	"JANW"	2011-04-07	15088	16903	47.7	2011-04-18	3	3	1815	4.97	0	11	0	0	"1603-16597"	"2011"	"JANW11"	"I-RCP"	2	5	"1603-17271"	"2011"	"JANW11"	"H-RCG"	1	5	223	84	2.6547619047619
"1741"	"2011"	"1713-49077"	"nAQ-"	"JANW111"	"JANW11"	"JANW"	2011-04-07	15088	15089	38.6	2011-04-18	3	3	1	0	1	11	0	0	"1603-16597"	"2011"	"JANW11"	"I-RCP"	2	5	"1603-17271"	"2011"	"JANW11"	"H-RCG"	1	5	223	84	2.6547619047619
"1742"	"2011"	"1713-49078"	"PHQ-"	"CLAS113"	"CLAS11"	"CLAS"	2011-04-08	15090	15539	44	2011-04-19	2	2	449	1.23	0	11	0	0	"1573-66558"	"2011"	"CLAS11"	"CH-A"	4	7	"1573-65973"	"2011"	"CLAS11"	"CL-P"	4	7	223	84	2.6547619047619
"1743"	"2011"	"1713-49079"	"PAQ-"	"CLAS113"	"CLAS11"	"CLAS"	2011-04-08	15090	16903	46.7	2011-04-19	2	2	1813	4.96	0	11	0	0	"1573-66558"	"2011"	"CLAS11"	"CH-A"	4	7	"1573-65973"	"2011"	"CLAS11"	"CL-P"	4	7	223	84	2.6547619047619
"1744"	"2011"	"1713-49015"	"nRQ-"	"NPOL111"	"NPOL11"	"NPOL"	2011-04-01	15079	15082	45.9	2011-04-12	4	1	3	0.01	1	11	0	0	"1713-49395"	"2011"	"NPOL11"	"-RCA"	2	5	"1603-51810"	"2011"	"NPOL11"	"W-NB"	1	4	223	84	2.6547619047619
"1745"	"2011"	"1713-49015"	"nRQ-"	"NPOL111"	"NPOL11"	"NPOL"	2011-04-01	15079	15082	45.9	2011-04-12	4	1	3	0.01	1	11	0	0	"1713-49395"	"2011"	"NPOL11"	"-RCA"	2	5	"1603-51810"	"2011"	"NPOL11"	"W-NB"	1	4	223	84	2.6547619047619
"1746"	"2011"	"1713-49015"	"nRQ-"	"NPOL111"	"NPOL11"	"NPOL"	2011-04-01	15079	15082	45.9	2011-04-12	4	1	3	0.01	1	11	0	0	"1713-49395"	"2011"	"NPOL11"	"-RCA"	2	5	"1603-51810"	"2011"	"NPOL11"	"W-NB"	1	4	223	84	2.6547619047619
"1747"	"2011"	"1713-49002"	"WGQ-"	"LARR111"	"LARR11"	"LARR"	2011-03-31	15081	15175	45.5	2011-04-11	4	4	94	0.26	1	11	1	2	"1063-43531"	"2011"	"LARR11"	"C-WW"	6	8	"1063-43593"	"2011"	"LARR11"	"C-fHG"	5	8	223	84	2.6547619047619
"1748"	"2011"	"1713-49021"	"RBQ-"	"CATE111"	"CATE11"	"CATE"	2011-04-02	15087	16258	42.9	2011-04-13	4	4	1171	3.21	0	11	0	0	"1063-43584"	"2011"	"CATE11"	"C-BW"	5	8	"1513-50331"	"2011"	"CATE11"	"RL-C"	9	12	223	84	2.6547619047619
"1749"	"2011"	"1713-49022"	"RPQ-"	"CATE111"	"CATE11"	"CATE"	2011-04-02	15087	15385	47.5	2011-04-13	4	4	298	0.82	1	11	0	0	"1063-43584"	"2011"	"CATE11"	"C-BW"	5	8	"1513-50331"	"2011"	"CATE11"	"RL-C"	9	12	223	84	2.6547619047619
"1750"	"2011"	"1713-49023"	"ROQ-"	"CATE111"	"CATE11"	"CATE"	2011-04-02	15087	15175	45.2	2011-04-13	4	4	88	0.24	1	11	0	0	"1063-43584"	"2011"	"CATE11"	"C-BW"	5	8	"1513-50331"	"2011"	"CATE11"	"RL-C"	9	12	223	84	2.6547619047619
"1751"	"2011"	"1713-49024"	"RLQ-"	"CATE111"	"CATE11"	"CATE"	2011-04-02	15087	15413	26.5	2011-04-13	4	4	326	0.89	1	11	0	0	"1063-43584"	"2011"	"CATE11"	"C-BW"	5	8	"1513-50331"	"2011"	"CATE11"	"RL-C"	9	12	223	84	2.6547619047619
"1752"	"2011"	"1713-49025"	"HWQ-"	"MERL111"	"MERL11"	"MERL"	2011-04-02	15083	15357	51.1	2011-04-13	4	4	274	0.75	1	11	1	1	"1713-49396"	"2011"	"MERL11"	"CfH=L"	5	7	"1713-49247"	"2011"	"MERL11"	"P-NP"	0	2	223	84	2.6547619047619
"1753"	"2011"	"1713-49026"	"HRQ-"	"MERL111"	"MERL11"	"MERL"	2011-04-02	15083	16903	47.2	2011-04-13	4	4	1820	4.98	0	11	1	1	"1713-49396"	"2011"	"MERL11"	"CfH=L"	5	7	"1713-49247"	"2011"	"MERL11"	"P-NP"	0	2	223	84	2.6547619047619
"1754"	"2011"	"1713-49027"	"nGQ-"	"MERL111"	"MERL11"	"MERL"	2011-04-02	15083	15113	50.1	2011-04-13	4	4	30	0.08	1	11	1	1	"1713-49396"	"2011"	"MERL11"	"CfH=L"	5	7	"1713-49247"	"2011"	"MERL11"	"P-NP"	0	2	223	84	2.6547619047619
"1755"	"2011"	"1713-49029"	"BHQ-"	"REED111"	"REED11"	"REED"	2011-04-02	15083	15175	51.5	2011-04-13	2	2	92	0.25	1	11	0	0	"1063-42816"	"2011"	"REED11"	"RC-W"	6	9	"1603-17239"	"2011"	"REED11"	"-FCF"	1	5	223	84	2.6547619047619
"1756"	"2011"	"1713-49030"	"BAQ-"	"REED111"	"REED11"	"REED"	2011-04-02	15083	15749	51.2	2011-04-13	2	2	666	1.82	0	11	0	0	"1063-42816"	"2011"	"REED11"	"RC-W"	6	9	"1603-17239"	"2011"	"REED11"	"-FCF"	1	5	223	84	2.6547619047619
"1757"	"2011"	"1713-49039"	"YHQ-"	"WLIN112"	"WLIN11"	"WLIN"	2011-04-03	15084	16694	54.9	2011-04-14	2	2	1610	4.41	0	11	1	3	"1063-43034"	"2011"	"WLIN11"	"WC-PU"	6	9	"1713-49318"	"2011"	"WLIN11"	"BC-fHW"	7	9	223	84	2.6547619047619
"1758"	"2011"	"1713-13971"	"RWQ-"	"ANGL111"	"ANGL11"	"ANGL"	2011-03-28	15081	15266	41.9	2011-04-08	4	4	185	0.51	1	11	1	2	"1063-43522"	"2011"	"ANGL11"	"C-LG"	6	8	"1513-50980"	"2011"	"ANGL11"	"BRC-"	7	10	223	84	2.6547619047619
"1759"	"2011"	"1713-13972"	"nRQ-"	"ANGL111"	"ANGL11"	"ANGL"	2011-03-28	15081	15105	44.1	2011-04-08	4	4	24	0.07	1	11	1	2	"1063-43522"	"2011"	"ANGL11"	"C-LG"	6	8	"1513-50980"	"2011"	"ANGL11"	"BRC-"	7	10	223	84	2.6547619047619
"1760"	"2011"	"1713-49046"	"nHQ-"	"NXRD112"	"NXRD11"	"NXRD"	2011-04-04	15084	15085	47.3	2011-04-15	3	3	1	0	1	11	0	0	"1573-97923"	"2011"	"NXRD11"	"PCH-"	3	6	"1603-17248"	"2011"	"NXRD11"	"-GCH"	1	5	223	84	2.6547619047619
"1761"	"2011"	"1713-49047"	"nAQ-"	"NXRD112"	"NXRD11"	"NXRD"	2011-04-04	15084	15086	31.2	2011-04-15	3	3	2	0.01	1	11	0	0	"1573-97923"	"2011"	"NXRD11"	"PCH-"	3	6	"1603-17248"	"2011"	"NXRD11"	"-GCH"	1	5	223	84	2.6547619047619
"1762"	"2011"	"1713-49048"	"LWQ-"	"BUBO111"	"BUBO11"	"BUBO"	2011-04-04	15085	16113	46.2	2011-04-15	4	4	1028	2.81	0	11	0	0	"1573-66557"	"2011"	"BUBO11"	"CG-A"	5	7	"1573-66575"	"2011"	"BUBO11"	"L-BQ"	6	8	223	84	2.6547619047619
"1763"	"2011"	"1713-49050"	"LGQ-"	"BUBO111"	"BUBO11"	"BUBO"	2011-04-04	15085	15203	45.5	2011-04-15	4	4	118	0.32	1	11	0	0	"1573-66557"	"2011"	"BUBO11"	"CG-A"	5	7	"1573-66575"	"2011"	"BUBO11"	"L-BQ"	6	8	223	84	2.6547619047619
"1764"	"2011"	"1713-49051"	"LYQ-"	"BUBO111"	"BUBO11"	"BUBO"	2011-04-04	15085	15203	41.4	2011-04-15	4	4	118	0.32	1	11	0	0	"1573-66557"	"2011"	"BUBO11"	"CG-A"	5	7	"1573-66575"	"2011"	"BUBO11"	"L-BQ"	6	8	223	84	2.6547619047619
"1765"	"2011"	"1713-49053"	"nHQ-"	"SFLA111"	"SFLA11"	"SFLA"	2011-04-04	15086	15101	53.1	2011-04-15	3	2	15	0.04	1	11	0	0	"1603-51855"	"2011"	"SFLA11"	"YY-Q"	0	2	"1603-51150"	"2011"	"SFLA11"	"CRA-"	2	4	223	84	2.6547619047619
"1766"	"2011"	"1713-49054"	"OAQ-"	"SFLA111"	"SFLA11"	"SFLA"	2011-04-04	15086	16903	50.1	2011-04-15	3	2	1817	4.97	0	11	0	0	"1603-51855"	"2011"	"SFLA11"	"YY-Q"	0	2	"1603-51150"	"2011"	"SFLA11"	"CRA-"	2	4	223	84	2.6547619047619
"1767"	"2011"	"1713-49055"	"ABQ-"	"FRED112"	"FRED11"	"FRED"	2011-04-04	15087	15203	48.6	2011-04-15	4	4	116	0.32	1	11	0	0	"1603-51181"	"2011"	"FRED11"	"-CRH"	0	3	"1603-17407"	"2011"	"FRED11"	"H-PCP"	1	5	223	84	2.6547619047619
"1768"	"2011"	"1713-49056"	"nPQ-"	"FRED112"	"FRED11"	"FRED"	2011-04-04	15087	15105	47	2011-04-15	4	4	18	0.05	1	11	0	0	"1603-51181"	"2011"	"FRED11"	"-CRH"	0	3	"1603-17407"	"2011"	"FRED11"	"H-PCP"	1	5	223	84	2.6547619047619
"1769"	"2011"	"1713-49057"	"AOQ-"	"FRED112"	"FRED11"	"FRED"	2011-04-04	15087	16903	42.1	2011-04-15	4	4	1816	4.97	0	11	0	0	"1603-51181"	"2011"	"FRED11"	"-CRH"	0	3	"1603-17407"	"2011"	"FRED11"	"H-PCP"	1	5	223	84	2.6547619047619
"1770"	"2011"	"1713-49058"	"nLQ-"	"FRED112"	"FRED11"	"FRED"	2011-04-04	15087	15096	34.8	2011-04-15	4	4	9	0.02	1	11	0	0	"1603-51181"	"2011"	"FRED11"	"-CRH"	0	3	"1603-17407"	"2011"	"FRED11"	"H-PCP"	1	5	223	84	2.6547619047619
"1771"	"2011"	"1713-13997"	"GOQ-"	"CRSM111"	"CRSM11"	"CRSM"	2011-03-31	15082	16903	39.9	2011-04-11	4	3	1821	4.99	0	11	1	2	"1713-49018"	"2011"	"CRSM11"	"PY-C"	10	12	"1573-66516"	"2011"	"CRSM11"	"P-FQ"	7	9	223	84	2.6547619047619
"1772"	"2011"	"1713-49060"	"PRQ-"	"ROSE111"	"ROSE11"	"ROSE"	2011-04-05	15087	15266	48.6	2011-04-16	4	3	179	0.49	1	11	0	0	"1713-49394"	"2011"	"ROSE11"	"BCR-I"	1	6	"1603-51518"	"2011"	"ROSE11"	"-CPP"	1	3	223	84	2.6547619047619
"1773"	"2011"	"1713-49061"	"nGQ-"	"ROSE111"	"ROSE11"	"ROSE"	2011-04-05	15087	15117	36.4	2011-04-16	4	3	30	0.08	1	11	0	0	"1713-49394"	"2011"	"ROSE11"	"BCR-I"	1	6	"1603-51518"	"2011"	"ROSE11"	"-CPP"	1	3	223	84	2.6547619047619
"1774"	"2011"	"1713-49063"	"LBQ-"	"SFBS111"	"SFBS11"	"SFBS"	2011-04-06	15087	15357	56.1	2011-04-17	3	3	270	0.74	1	11	0	0	"1603-17460"	"2011"	"SFBS11"	"CRW-"	1	4	"1603-51195"	"2011"	"SFBS11"	"-CWA"	1	3	223	84	2.6547619047619
"1775"	"2011"	"1713-49064"	"nPQ-"	"SFBS111"	"SFBS11"	"SFBS"	2011-04-06	15087	15147	51.4	2011-04-17	3	3	60	0.16	1	11	0	0	"1603-17460"	"2011"	"SFBS11"	"CRW-"	1	4	"1603-51195"	"2011"	"SFBS11"	"-CWA"	1	3	223	84	2.6547619047619
