"TerrYr"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"Year"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"TerrYr.y"	"dadid"	"dadexp"	"momband"	"momexp"	"momage"	"scrb.count"	"tsf.count"	"stdscr"	"centscr"	"stdtsf"	"centtsf"	"stdsize"	"centsize"
"1066"	"MUME93"	"1453-63657"	"Z-LF"	"MUME932"	"MUME93"	"MUME"	"1993"	1993-05-15	8554	8657	43.1	1993-05-26	3	3	103	0.28	1	11	0	0	"MUME93"	"SAP-"	4	"1453-63653"	0	2	4407	6342	1.27675694401096	1336.53956386293	1.50832002970799	3088.73894080997	1.23423641030177	2035.3308411215
"1067"	"MUME94"	"1453-72743"	"ZA-W"	"MUME942"	"MUME94"	"MUME"	"1994"	1994-04-16	8886	9601	48.5	1994-04-27	1	1	715	1.96	0	11	1	1	"MUME94"	"SAP-"	5	"1453-63653"	1	3	3834	6484	1.11075246728796	763.539563862928	1.54209193828865	3230.73894080997	1.14018593704307	1434.3308411215
"1068"	"MUME96"	"1063-43468"	"-YZW"	"MUME962"	"MUME96"	"MUME"	"1996"	1996-05-17	9651	10302	49.3	1996-05-28	4	4	651	1.78	0	11	1	1	"MUME96"	"SAP-"	7	"1453-63653"	3	5	3854	2701	1.11654668986119	783.539563862928	0.642379754058861	-552.261059190031	0.951459030637098	228.330841121496
"1069"	"MUME96"	"1453-78386"	"-PZW"	"MUME962"	"MUME96"	"MUME"	"1996"	1996-05-17	9651	10240	43	1996-05-28	4	4	589	1.61	0	11	1	1	"MUME96"	"SAP-"	7	"1453-63653"	3	5	3854	2701	1.11654668986119	783.539563862928	0.642379754058861	-552.261059190031	0.951459030637098	228.330841121496
"1070"	"MUME96"	"1453-78385"	"-OZn"	"MUME962"	"MUME96"	"MUME"	"1996"	1996-05-17	9651	9657	49.4	1996-05-28	4	4	6	0.02	1	11	1	1	"MUME96"	"SAP-"	7	"1453-63653"	3	5	3854	2701	1.11654668986119	783.539563862928	0.642379754058861	-552.261059190031	0.951459030637098	228.330841121496
"1071"	"MUME96"	"1453-78387"	"-BZW"	"MUME962"	"MUME96"	"MUME"	"1996"	1996-05-17	9651	10821	33.6	1996-05-28	4	4	1170	3.2	0	11	1	1	"MUME96"	"SAP-"	7	"1453-63653"	3	5	3854	2701	1.11654668986119	783.539563862928	0.642379754058861	-552.261059190031	0.951459030637098	228.330841121496
"1072"	"N18E01"	"1513-50998"	"GnC-"	"N18E016"	"N18E01"	"N18E"	"2001"	2001-05-23	11484	11485	36.8	2001-06-03	3	3	1	0	1	11	0	0	"N18E01"	"ZL-R"	5	"1453-78255"	5	7	3693	405	1.0699031981467	622.539563862928	0.0963212885575115	-2848.26105919003	1.03971937492646	792.330841121496
"1073"	"N18E01"	"1513-50997"	"RPC-"	"N18E016"	"N18E01"	"N18E"	"2001"	2001-05-23	11484	12153	47.3	2001-06-03	3	3	669	1.83	0	11	0	0	"N18E01"	"ZL-R"	5	"1453-78255"	5	7	3693	405	1.0699031981467	622.539563862928	0.0963212885575115	-2848.26105919003	1.03971937492646	792.330841121496
"1074"	"N18E01"	"1513-50996"	"WPC-"	"N18E016"	"N18E01"	"N18E"	"2001"	2001-05-23	11484	11758	48.1	2001-06-03	3	3	274	0.75	1	11	0	0	"N18E01"	"ZL-R"	5	"1453-78255"	5	7	3693	405	1.0699031981467	622.539563862928	0.0963212885575115	-2848.26105919003	1.03971937492646	792.330841121496
"1075"	"N18E02"	"1063-42844"	"OC-G"	"N18E022"	"N18E02"	"N18E"	"2002"	2002-04-05	11796	12282	56.1	2002-04-16	1	1	486	1.33	0	11	1	1	"N18E02"	"ZL-R"	6	"1453-78255"	6	8	4046	1026	1.17217122656418	975.539563862928	0.244013931012362	-2227.26105919003	0.999344962113241	534.330841121496
"1076"	"N18E04"	"1573-66551"	"CW-R"	"N18E042"	"N18E04"	"N18E"	"2004"	2004-05-20	12576	12674	39.5	2004-05-31	4	4	98	0.27	1	11	0	0	"N18E04"	"YC-P"	0	"1453-78255"	8	10	3579	776	1.03687612947929	508.539563862928	0.184556345483034	-2477.26105919003	0.912493027573177	-20.6691588785043
"1077"	"N18E04"	"1573-66553"	"CG-n"	"N18E042"	"N18E04"	"N18E"	"2004"	2004-05-20	12576	12584	36.5	2004-05-31	4	4	8	0.02	1	11	0	0	"N18E04"	"YC-P"	0	"1453-78255"	8	10	3579	776	1.03687612947929	508.539563862928	0.184556345483034	-2477.26105919003	0.912493027573177	-20.6691588785043
"1078"	"N18E04"	"1573-66554"	"CH-n"	"N18E042"	"N18E04"	"N18E"	"2004"	2004-05-20	12576	12614	32.8	2004-05-31	4	4	38	0.1	1	11	0	0	"N18E04"	"YC-P"	0	"1453-78255"	8	10	3579	776	1.03687612947929	508.539563862928	0.184556345483034	-2477.26105919003	0.912493027573177	-20.6691588785043
"1079"	"N18E04"	"1573-66552"	"CR-n"	"N18E042"	"N18E04"	"N18E"	"2004"	2004-05-20	12576	12583	39.9	2004-05-31	4	4	7	0.02	1	11	0	0	"N18E04"	"YC-P"	0	"1453-78255"	8	10	3579	776	1.03687612947929	508.539563862928	0.184556345483034	-2477.26105919003	0.912493027573177	-20.6691588785043
"1080"	"N18E05"	"1573-97905"	"RCG-"	"N18E052"	"N18E05"	"N18E"	"2005"	2005-04-10	12904	12954	47.2	2005-04-21	4	4	50	0.14	1	11	0	0	"N18E05"	"YC-P"	1	"1453-78255"	9	11	6290	30	1.82228299928045	3219.53956386293	0.00713491026351937	-3223.26105919003	1.44721926239011	3396.3308411215
"1081"	"N18E05"	"1713-49397"	"GCG-"	"N18E052"	"N18E05"	"N18E"	"2005"	2005-04-10	12904	16022	48.6	2005-04-21	4	4	3118	8.54	0	11	0	0	"N18E05"	"YC-P"	1	"1453-78255"	9	11	6290	30	1.82228299928045	3219.53956386293	0.00713491026351937	-3223.26105919003	1.44721926239011	3396.3308411215
"1082"	"N18E05"	"1573-97907"	"HCn-"	"N18E052"	"N18E05"	"N18E"	"2005"	2005-04-10	12904	12947	38.4	2005-04-21	4	4	43	0.12	1	11	0	0	"N18E05"	"YC-P"	1	"1453-78255"	9	11	6290	30	1.82228299928045	3219.53956386293	0.00713491026351937	-3223.26105919003	1.44721926239011	3396.3308411215
"1083"	"N18E06"	"1603-17219"	"-OCn"	"N18E062"	"N18E06"	"N18E"	"2006"	2006-04-14	13268	13298	55	2006-04-25	1	1	30	0.08	1	11	1	1	"N18E06"	"YC-P"	2	"1453-78255"	10	12	6627	4167	1.91991564963936	3556.53956386293	0.99103903560284	913.738940809969	2.27286035542323	8672.3308411215
"1084"	"N18E14"	"1713-89647"	"QY-O"	"N18E141"	"N18E14"	"N18E"	"2014"	2014-04-11	16188	16386	49	2014-04-22	4	4	198	0.54	1	11	0	0	"N18E14"	"BBQ-H"	1	"1713-13795"	1	3	5492	10770	1.59109351860862	2421.53956386293	2.56143278460345	7516.73894080997	1.84345187185938	5928.3308411215
"1085"	"N18E14"	"1713-89648"	"QY-L"	"N18E141"	"N18E14"	"N18E"	"2014"	2014-04-11	16188	16903	48.8	2014-04-22	4	4	715	1.96	0	11	0	0	"N18E14"	"BBQ-H"	1	"1713-13795"	1	3	5492	10770	1.59109351860862	2421.53956386293	2.56143278460345	7516.73894080997	1.84345187185938	5928.3308411215
"1086"	"N18E14"	"1713-89650"	"QY-A"	"N18E141"	"N18E14"	"N18E"	"2014"	2014-04-11	16188	16419	33.4	2014-04-22	4	4	231	0.63	1	11	0	0	"N18E14"	"BBQ-H"	1	"1713-13795"	1	3	5492	10770	1.59109351860862	2421.53956386293	2.56143278460345	7516.73894080997	1.84345187185938	5928.3308411215
"1087"	"N18E14"	"1713-89649"	"Qn-H"	"N18E141"	"N18E14"	"N18E"	"2014"	2014-04-11	16188	16211	45.2	2014-04-22	4	4	23	0.06	1	11	0	0	"N18E14"	"BBQ-H"	1	"1713-13795"	1	3	5492	10770	1.59109351860862	2421.53956386293	2.56143278460345	7516.73894080997	1.84345187185938	5928.3308411215
"1088"	"N18E15"	"1713-89787"	"nQH-"	"N18E151"	"N18E15"	"N18E"	"2015"	2015-04-09	16550	16568	47.9	2015-04-20	4	2	18	0.05	1	11	1	1	"N18E15"	"A-NR"	0	"1713-13795"	2	4	NA	NA	NA	NA	NA	NA	NA	NA
"1089"	"N18E15"	"1713-89788"	"WQA-"	"N18E151"	"N18E15"	"N18E"	"2015"	2015-04-09	16550	16757	40.1	2015-04-20	4	2	207	0.57	1	11	1	1	"N18E15"	"A-NR"	0	"1713-13795"	2	4	NA	NA	NA	NA	NA	NA	NA	NA
"1090"	"N18E98"	"1163-68289"	"-ZAn"	"N18E981"	"N18E98"	"N18E"	"1998"	1998-04-16	10349	10355	31.4	1998-04-27	4	4	6	0.02	1	11	0	0	"N18E98"	"ZL-R"	2	"1453-78255"	2	4	2651	4532	0.768024202081476	-419.460436137072	1.07784711047566	1278.73894080997	0.944886451807039	186.330841121496
"1091"	"N18E98"	"1163-68288"	"-ZFn"	"N18E981"	"N18E98"	"N18E"	"1998"	1998-04-16	10349	10400	45.4	1998-04-27	4	4	51	0.14	1	11	0	0	"N18E98"	"ZL-R"	2	"1453-78255"	2	4	2651	4532	0.768024202081476	-419.460436137072	1.07784711047566	1278.73894080997	0.944886451807039	186.330841121496
"1092"	"N18E98"	"1163-68287"	"-ZLW"	"N18E981"	"N18E98"	"N18E"	"1998"	1998-04-16	10349	10786	48.4	1998-04-27	4	4	437	1.2	0	11	0	0	"N18E98"	"ZL-R"	2	"1453-78255"	2	4	2651	4532	0.768024202081476	-419.460436137072	1.07784711047566	1278.73894080997	0.944886451807039	186.330841121496
"1093"	"N18E98"	"1163-68286"	"-ZOn"	"N18E981"	"N18E98"	"N18E"	"1998"	1998-04-16	10349	10409	47.2	1998-04-27	4	4	60	0.16	1	11	0	0	"N18E98"	"ZL-R"	2	"1453-78255"	2	4	2651	4532	0.768024202081476	-419.460436137072	1.07784711047566	1278.73894080997	0.944886451807039	186.330841121496
"1094"	"N7RD03"	"1063-43522"	"C-LG"	"N7RD031"	"N7RD03"	"N7RD"	"2003"	2003-04-08	12169	15811	51.5	2003-04-19	4	3	3642	9.97	0	11	1	1	"N7RD03"	"Z-RR"	8	"1513-50328"	0	4	8525	11065	2.46978737183877	5454.53956386293	2.63159273552806	7811.73894080997	1.88179191503472	6173.3308411215
"1095"	"N7RD03"	"1063-43524"	"C-AG"	"N7RD031"	"N7RD03"	"N7RD"	"2003"	2003-04-08	12169	12219	46.8	2003-04-19	4	3	50	0.14	1	11	1	1	"N7RD03"	"Z-RR"	8	"1513-50328"	0	4	8525	11065	2.46978737183877	5454.53956386293	2.63159273552806	7811.73894080997	1.88179191503472	6173.3308411215
"1096"	"N7RD04"	"1573-65953"	"CB-B"	"N7RD041"	"N7RD04"	"N7RD"	"2004"	2004-04-07	12534	12733	50.9	2004-04-18	4	4	199	0.54	1	11	1	1	"N7RD04"	"Z-RR"	9	"1063-42852"	0	2	4590	4539	1.32977408055601	1519.53956386293	1.07951192287048	1285.73894080997	0.841603070191828	-473.669158878504
"1097"	"N7RD04"	"1573-65954"	"CP-B"	"N7RD041"	"N7RD04"	"N7RD"	"2004"	2004-04-07	12534	12674	51.2	2004-04-18	4	4	140	0.38	1	11	1	1	"N7RD04"	"Z-RR"	9	"1063-42852"	0	2	4590	4539	1.32977408055601	1519.53956386293	1.07951192287048	1285.73894080997	0.841603070191828	-473.669158878504
"1098"	"N7RD04"	"1573-65955"	"CO-n"	"N7RD041"	"N7RD04"	"N7RD"	"2004"	2004-04-07	12534	12614	49.6	2004-04-18	4	4	80	0.22	1	11	1	1	"N7RD04"	"Z-RR"	9	"1063-42852"	0	2	4590	4539	1.32977408055601	1519.53956386293	1.07951192287048	1285.73894080997	0.841603070191828	-473.669158878504
"1099"	"N7RD04"	"1573-65956"	"CL-B"	"N7RD041"	"N7RD04"	"N7RD"	"2004"	2004-04-07	12534	13585	42.8	2004-04-18	4	4	1051	2.88	0	11	1	1	"N7RD04"	"Z-RR"	9	"1063-42852"	0	2	4590	4539	1.32977408055601	1519.53956386293	1.07951192287048	1285.73894080997	0.841603070191828	-473.669158878504
"1100"	"N7RD05"	"1573-97935"	"HCO-"	"N7RD051"	"N7RD05"	"N7RD"	"2005"	2005-04-14	12905	13067	39.7	2005-04-25	4	4	162	0.44	1	11	1	2	"N7RD05"	"C-LG"	0	"1063-42852"	1	3	6118	7399	1.77245268515069	3047.53956386293	1.75970670132599	4145.73894080997	1.3290693334212	2641.3308411215
"1101"	"N7RD05"	"1573-97933"	"RCO-"	"N7RD051"	"N7RD05"	"N7RD"	"2005"	2005-04-14	12905	13278	47.1	2005-04-25	4	4	373	1.02	0	11	1	2	"N7RD05"	"C-LG"	0	"1063-42852"	1	3	6118	7399	1.77245268515069	3047.53956386293	1.75970670132599	4145.73894080997	1.3290693334212	2641.3308411215
"1102"	"N7RD05"	"1713-13336"	"WCO-"	"N7RD051"	"N7RD05"	"N7RD"	"2005"	2005-04-14	12905	15838	38.5	2005-04-25	4	4	2933	8.03	0	11	1	2	"N7RD05"	"C-LG"	0	"1063-42852"	1	3	6118	7399	1.77245268515069	3047.53956386293	1.75970670132599	4145.73894080997	1.3290693334212	2641.3308411215
"1103"	"N7RD05"	"1573-97934"	"GCO-"	"N7RD051"	"N7RD05"	"N7RD"	"2005"	2005-04-14	12905	13677	42.5	2005-04-25	4	4	772	2.11	0	11	1	2	"N7RD05"	"C-LG"	0	"1063-42852"	1	3	6118	7399	1.77245268515069	3047.53956386293	1.75970670132599	4145.73894080997	1.3290693334212	2641.3308411215
"1104"	"N7RD06"	"1603-17407"	"H-PCP"	"N7RD062"	"N7RD06"	"N7RD"	"2006"	2006-05-07	13294	15322	48.4	2006-05-18	4	4	2028	5.55	0	11	1	2	"N7RD06"	"C-LG"	1	"1063-42852"	2	4	2617	3008	0.758174023706987	-453.460436137072	0.715393669088875	-245.261059190031	0.556008871028554	-2298.6691588785
"1105"	"N7RD06"	"1603-17410"	"H-FCP"	"N7RD062"	"N7RD06"	"N7RD"	"2006"	2006-05-07	13294	15838	36.7	2006-05-18	4	4	2544	6.97	0	11	1	2	"N7RD06"	"C-LG"	1	"1063-42852"	2	4	2617	3008	0.758174023706987	-453.460436137072	0.715393669088875	-245.261059190031	0.556008871028554	-2298.6691588785
"1106"	"N7RD06"	"1603-17409"	"H-LCP"	"N7RD062"	"N7RD06"	"N7RD"	"2006"	2006-05-07	13294	13440	40.6	2006-05-18	4	4	146	0.4	1	11	1	2	"N7RD06"	"C-LG"	1	"1063-42852"	2	4	2617	3008	0.758174023706987	-453.460436137072	0.715393669088875	-245.261059190031	0.556008871028554	-2298.6691588785
"1107"	"N7RD06"	"1603-17408"	"H-OCP"	"N7RD062"	"N7RD06"	"N7RD"	"2006"	2006-05-07	13294	13713	36.8	2006-05-18	4	4	419	1.15	0	11	1	2	"N7RD06"	"C-LG"	1	"1063-42852"	2	4	2617	3008	0.758174023706987	-453.460436137072	0.715393669088875	-245.261059190031	0.556008871028554	-2298.6691588785
"1108"	"N7RD08"	"1603-51789"	"H-CRH"	"N7RD082"	"N7RD08"	"N7RD"	"2008"	2008-05-14	14028	14071	53.1	2008-05-25	2	2	43	0.12	1	11	1	1	"N7RD08"	"C-LG"	3	"1063-42852"	4	6	3612	2700	1.04643659672512	541.539563862928	0.642141923716743	-553.261059190031	0.718758442058584	-1258.6691588785
"1109"	"N7RD08"	"1603-51788"	"H-CRL"	"N7RD082"	"N7RD08"	"N7RD"	"2008"	2008-05-14	14028	14475	55.8	2008-05-25	2	2	447	1.22	0	11	1	1	"N7RD08"	"C-LG"	3	"1063-42852"	4	6	3612	2700	1.04643659672512	541.539563862928	0.642141923716743	-553.261059190031	0.718758442058584	-1258.6691588785
"1110"	"N7RD09"	"1603-51848"	"nO-Q"	"N7RD091"	"N7RD09"	"N7RD"	"2009"	2009-04-14	14368	14406	44.2	2009-04-25	4	4	38	0.1	1	11	1	1	"N7RD09"	"C-LG"	4	"1063-42852"	5	7	3353	2438	0.971401414401806	282.539563862928	0.579830374082007	-815.261059190031	0.833309101668182	-526.669158878504
"1111"	"N7RD09"	"1603-51849"	"GL-Q"	"N7RD091"	"N7RD09"	"N7RD"	"2009"	2009-04-14	14368	14475	47.3	2009-04-25	4	4	107	0.29	1	11	1	1	"N7RD09"	"C-LG"	4	"1063-42852"	5	7	3353	2438	0.971401414401806	282.539563862928	0.579830374082007	-815.261059190031	0.833309101668182	-526.669158878504
"1112"	"N7RD09"	"1603-51850"	"nH-Q"	"N7RD091"	"N7RD09"	"N7RD"	"2009"	2009-04-14	14368	14406	44.1	2009-04-25	4	4	38	0.1	1	11	1	1	"N7RD09"	"C-LG"	4	"1063-42852"	5	7	3353	2438	0.971401414401806	282.539563862928	0.579830374082007	-815.261059190031	0.833309101668182	-526.669158878504
"1113"	"N7RD10"	"1713-13915"	"-nWQ"	"N7RD102"	"N7RD10"	"N7RD"	"2010"	2010-05-31	14777	14778	52.8	2010-06-11	4	4	1	0	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1114"	"N7RD10"	"1713-13391"	"-nHQ"	"N7RD101"	"N7RD10"	"N7RD"	"2010"	2010-04-14	14729	14746	49.9	2010-04-25	4	2	17	0.05	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1115"	"N7RD10"	"1713-13392"	"-nAQ"	"N7RD101"	"N7RD10"	"N7RD"	"2010"	2010-04-14	14729	14776	44.2	2010-04-25	4	2	47	0.13	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1116"	"N7RD10"	"1713-13917"	"-nGQ"	"N7RD102"	"N7RD10"	"N7RD"	"2010"	2010-05-31	14777	14778	45.2	2010-06-11	4	4	1	0	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1117"	"N7RD10"	"1713-13916"	"-nRQ"	"N7RD102"	"N7RD10"	"N7RD"	"2010"	2010-05-31	14777	14778	53.1	2010-06-11	4	4	1	0	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1118"	"N7RD10"	"1713-13918"	"-nYQ"	"N7RD102"	"N7RD10"	"N7RD"	"2010"	2010-05-31	14777	14778	39.1	2010-06-11	4	4	1	0	1	11	0	0	"N7RD10"	"C-LG"	5	"1063-42852"	6	8	3956	7448	1.14609722498465	885.539563862928	1.77136038808974	4194.73894080997	1.19480093732142	1783.3308411215
"1119"	"N7RD93"	"1453-63514"	"Z-AF"	"N7RD932"	"N7RD93"	"N7RD"	"1993"	1993-03-31	8508	9111	55.5	1993-04-11	1	1	603	1.65	0	11	0	0	"N7RD93"	"-SW_"	3	"1053-56672"	1	4	10017	12772	2.90203637580164	6946.53956386293	3.03756912952231	9518.73894080997	2.01887713063309	7049.3308411215
"1120"	"N7RD93"	"1453-63666"	"Z-LP"	"N7RD933"	"N7RD93"	"N7RD"	"1993"	1993-05-20	8554	9235	56.8	1993-05-31	3	3	681	1.86	0	11	0	0	"N7RD93"	"-SW_"	3	"1053-56672"	1	4	10017	12772	2.90203637580164	6946.53956386293	3.03756912952231	9518.73894080997	2.01887713063309	7049.3308411215
"1121"	"N7RD94"	"1453-72717"	"ZW-R"	"N7RD941"	"N7RD94"	"N7RD"	"1994"	1994-04-06	8877	9143	48.3	1994-04-17	2	2	266	0.73	1	11	1	1	"N7RD94"	"-SW_"	4	"1053-56672"	2	5	8910	10992	2.58132615637342	5839.53956386293	2.6142311205535	7738.73894080997	1.83171512394856	5853.3308411215
"1122"	"N7RD94"	"1453-72718"	"ZR-R"	"N7RD941"	"N7RD94"	"N7RD"	"1994"	1994-04-06	8877	9173	50.2	1994-04-17	2	2	296	0.81	1	11	1	1	"N7RD94"	"-SW_"	4	"1053-56672"	2	5	8910	10992	2.58132615637342	5839.53956386293	2.6142311205535	7738.73894080997	1.83171512394856	5853.3308411215
"1123"	"N7RD96"	"1453-78372"	"-YZY"	"N7RD963"	"N7RD96"	"N7RD"	"1996"	1996-05-13	9646	11211	41.5	1996-05-24	4	4	1565	4.28	0	11	0	0	"N7RD96"	"-SW_"	6	"1013-63355"	2	4	6145	7164	1.78027488562454	3074.53956386293	1.70381657092843	3910.73894080997	1.18556802896491	1724.3308411215
"1124"	"N7RD96"	"1453-78369"	"-WZY"	"N7RD963"	"N7RD96"	"N7RD"	"1996"	1996-05-13	9646	9688	44.5	1996-05-24	4	4	42	0.11	1	11	0	0	"N7RD96"	"-SW_"	6	"1013-63355"	2	4	6145	7164	1.78027488562454	3074.53956386293	1.70381657092843	3910.73894080997	1.18556802896491	1724.3308411215
"1125"	"N7RD96"	"1453-78370"	"-RZY"	"N7RD963"	"N7RD96"	"N7RD"	"1996"	1996-05-13	9646	11543	45.8	1996-05-24	4	4	1897	5.19	0	11	0	0	"N7RD96"	"-SW_"	6	"1013-63355"	2	4	6145	7164	1.78027488562454	3074.53956386293	1.70381657092843	3910.73894080997	1.18556802896491	1724.3308411215
"1126"	"N7RD99"	"1513-50164"	"LR-C"	"N7RD992"	"N7RD99"	"N7RD"	"1999"	1999-04-07	10705	11028	41	1999-04-18	4	4	323	0.88	1	11	0	0	"N7RD99"	"ZO-L"	2	"1013-63355"	5	7	4216	5077	1.22142211843663	1145.53956386293	1.20746464692959	1823.73894080997	0.882133972977191	-214.669158878504
"1127"	"N7RD99"	"1513-50161"	"BR-C"	"N7RD992"	"N7RD99"	"N7RD"	"1999"	1999-04-07	10705	14071	42.7	1999-04-18	4	4	3366	9.22	0	11	0	0	"N7RD99"	"ZO-L"	2	"1013-63355"	5	7	4216	5077	1.22142211843663	1145.53956386293	1.20746464692959	1823.73894080997	0.882133972977191	-214.669158878504
"1128"	"NASP10"	"1713-13606"	"-LPQ"	"NASP101"	"NASP10"	"NASP"	"2010"	2010-04-18	14735	14837	41.8	2010-04-29	4	4	102	0.28	1	11	0	0	"NASP10"	"-LCA"	2	"1603-16637"	2	5	4528	3670	1.311811990579	1457.53956386293	0.872837355570536	416.738940809969	0.862103256542726	-342.669158878504
"1129"	"NASP10"	"1713-13605"	"-nBQ"	"NASP101"	"NASP10"	"NASP"	"2010"	2010-04-18	14735	14784	40.8	2010-04-29	4	4	49	0.13	1	11	0	0	"NASP10"	"-LCA"	2	"1603-16637"	2	5	4528	3670	1.311811990579	1457.53956386293	0.872837355570536	416.738940809969	0.862103256542726	-342.669158878504
"1130"	"NASP10"	"1713-13604"	"-LYQ"	"NASP101"	"NASP10"	"NASP"	"2010"	2010-04-18	14735	16903	57.5	2010-05-05	4	4	2168	5.94	0	17	0	0	"NASP10"	"-LCA"	2	"1603-16637"	2	5	4528	3670	1.311811990579	1457.53956386293	0.872837355570536	416.738940809969	0.862103256542726	-342.669158878504
"1131"	"NASP13"	"1513-50092"	"Q-PA"	"NASP132"	"NASP13"	"NASP"	"2013"	2013-05-12	15853	16252	46.7	2013-05-23	2	1	399	1.09	0	11	0	0	"NASP13"	"L-NR"	0	"1713-49367"	0	1	3814	3039	1.10495824471473	743.539563862928	0.722766409694512	-214.261059190031	0.719540891919305	-1253.6691588785
"1132"	"NASP14"	"1713-89612"	"Qn-H"	"NASP141"	"NASP14"	"NASP"	"2014"	2014-04-05	16182	16183	27.6	2014-04-16	4	4	1	0	1	11	0	0	"NASP14"	"L-NR"	1	"1713-49367"	1	2	2782	1593	0.805976359936124	-288.460436137072	0.378863734992879	-1660.26105919003	0.516103928131768	-2553.6691588785
"1133"	"NASP15"	"1713-90127"	"nQR-"	"NASP152"	"NASP15"	"NASP"	"2015"	2015-04-21	16564	16608	44.4	2015-05-02	3	3	44	0.12	1	11	0	0	"NASP15"	"L-NR"	2	"1713-49367"	2	3	NA	NA	NA	NA	NA	NA	NA	NA
"1134"	"NASP15"	"1713-90128"	"WQG-"	"NASP152"	"NASP15"	"NASP"	"2015"	2015-04-21	16564	16820	45.8	2015-05-02	3	3	256	0.7	1	11	0	0	"NASP15"	"L-NR"	2	"1713-49367"	2	3	NA	NA	NA	NA	NA	NA	NA	NA
"1135"	"NASP15"	"1713-90126"	"LQW-"	"NASP152"	"NASP15"	"NASP"	"2015"	2015-04-21	16564	16694	51.6	2015-05-02	3	3	130	0.36	1	11	0	0	"NASP15"	"L-NR"	2	"1713-49367"	2	3	NA	NA	NA	NA	NA	NA	NA	NA
"1136"	"NATR02"	"1063-42834"	"LC-R"	"NATR021"	"NATR02"	"NATR"	"2002"	2002-04-04	11799	12123	50	2002-04-15	4	4	324	0.89	1	11	1	1	"NATR02"	"Z-OG"	6	"1453-78223"	6	9	1243	237	0.360110932926169	-1827.46043613707	0.056365791081803	-3016.26105919003	0.461958397769854	-2899.6691588785
"1137"	"NATR02"	"1713-89758"	"OC-R"	"NATR021"	"NATR02"	"NATR"	"2002"	2002-04-04	11799	16419	51.5	2002-04-15	4	4	4620	12.65	0	11	1	1	"NATR02"	"Z-OG"	6	"1453-78223"	6	9	1243	237	0.360110932926169	-1827.46043613707	0.056365791081803	-3016.26105919003	0.461958397769854	-2899.6691588785
"1138"	"NATR02"	"1063-42835"	"FC-R"	"NATR021"	"NATR02"	"NATR"	"2002"	2002-04-04	11799	12368	48.3	2002-04-15	4	4	569	1.56	0	11	1	1	"NATR02"	"Z-OG"	6	"1453-78223"	6	9	1243	237	0.360110932926169	-1827.46043613707	0.056365791081803	-3016.26105919003	0.461958397769854	-2899.6691588785
"1139"	"NATR02"	"1063-42836"	"AC-n"	"NATR021"	"NATR02"	"NATR"	"2002"	2002-04-04	11799	11820	34	2002-04-15	4	4	21	0.06	1	11	1	1	"NATR02"	"Z-OG"	6	"1453-78223"	6	9	1243	237	0.360110932926169	-1827.46043613707	0.056365791081803	-3016.26105919003	0.461958397769854	-2899.6691588785
"1140"	"NBEN08"	"1603-51773"	"H-CWG"	"NBEN082"	"NBEN08"	"NBEN"	"2008"	2008-05-08	14025	16505	44.5	2008-05-19	4	1	2480	6.79	0	11	0	0	"NBEN08"	"CW-B"	2	"1603-16643"	2	4	2043	823	0.591879835855321	-1027.46043613707	0.195734371562548	-2430.26105919003	0.866015505846332	-317.669158878504
"1141"	"NBEN09"	"1603-51841"	"RO-Q"	"NBEN091"	"NBEN09"	"NBEN"	"2009"	2009-04-13	14365	14713	37.3	2009-04-24	4	2	348	0.95	1	11	1	1	"NBEN09"	"CW-B"	3	"1603-16648"	0	3	2140	1492	0.61998181533548	-930.460436137072	0.35484287043903	-1761.26105919003	0.723140161278623	-1230.6691588785
"1142"	"NBEN09"	"1603-51842"	"RL-Q"	"NBEN091"	"NBEN09"	"NBEN"	"2009"	2009-04-13	14365	14442	40.9	2009-04-24	4	2	77	0.21	1	11	1	1	"NBEN09"	"CW-B"	3	"1603-16648"	0	3	2140	1492	0.61998181533548	-930.460436137072	0.35484287043903	-1761.26105919003	0.723140161278623	-1230.6691588785
